Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company,Unnamed: 0.1.1
14,14,Apple Stock Has Been Lifting The Entire Market - TheStreet,Apple Stock Has Been Lifting The Entire Market  TheStreet,"Fri, 25 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2staGFzLWJlZW4tbGlmdGluZy10aGUtZW50aXJlLW1hcmtldNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
15,15,"Apple Stock: Massive Recovery, What To Expect Next - TheStreet","Apple Stock: Massive Recovery, What To Expect Next  TheStreet","Thu, 24 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2stbWFzc2l2ZS1yZWNvdmVyeS13aGF0LXRvLWV4cGVjdC1uZXh00gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
16,16,Apple Working to Bring More Financial Services In-House - Bloomberg,Apple Working to Bring More Financial Services In-House  Bloomberg,"Wed, 30 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAzLTMwL2FwcGxlLWlzLXdvcmtpbmctb24tcHJvamVjdC10by1icmluZy1maW5hbmNpYWwtc2VydmljZXMtaW4taG91c2XSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
17,17,"Apple Stock: Bright Green Light To Buy, Says One Analyst - TheStreet","Apple Stock: Bright Green Light To Buy, Says One Analyst  TheStreet","Fri, 18 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2stYnJpZ2h0LWdyZWVuLWxpZ2h0LXRvLWJ1eS1zYXlzLW9uZS1hbmFseXN00gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
18,18,Apple Has Now Outperformed Bitcoin in the Last Year (With Much Less Volatility) - Bloomberg,Apple Has Now Outperformed Bitcoin in the Last Year (With Much Less Volatility)  Bloomberg,"Mon, 03 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAxLTAzL2FwcGxlLWFhcGwtc3RvY2stb3V0cGVyZm9ybWVkLWJpdGNvaW4taW4tdGhlLWxhc3QteWVhci13aXRoLWxlc3Mtdm9sYXRpbGl0edIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
19,19,Finding the next Apple (AAPL): unicorns that can go stellar - Capital.com,Finding the next Apple (AAPL): unicorns that can go stellar  Capital.com,"Tue, 11 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vY2FwaXRhbC5jb20vZmluZGluZy10aGUtbmV4dC1hcHBsZS1hYXBsLXVuaWNvcm5zLXRoYXQtY2FuLWdvLXN0ZWxsYXLSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://capital.com', 'title': 'Capital.com'}",AAPL,
20,20,Apple (AAPL) tames supply chain hurdles; looks headed for a record year - AlphaStreet,Apple (AAPL) tames supply chain hurdles; looks headed for a record year  AlphaStreet,"Mon, 31 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vbmV3cy5hbHBoYXN0cmVldC5jb20vYXBwbGUtYWFwbC10YW1lcy1zdXBwbHktY2hhaW4taHVyZGxlcy1sb29rcy1oZWFkZWQtZm9yLWEtcmVjb3JkLXllYXIv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.alphastreet.com', 'title': 'AlphaStreet'}",AAPL,
21,21,"When Will Apple (AAPL) Launch a New MacBook Air, MacBook Pro, iMac Pro in 2022? - Bloomberg","When Will Apple (AAPL) Launch a New MacBook Air, MacBook Pro, iMac Pro in 2022?  Bloomberg","Sun, 20 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvbmV3c2xldHRlcnMvMjAyMi0wMi0yMC93aGVuLXdpbGwtYXBwbGUtYWFwbC1sYXVuY2gtYS1uZXctbWFjYm9vay1haXItbWFjYm9vay1wcm8taW1hYy1wcm8taW4tMjAyMi1renZkdGdyadIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
22,22,Apple becomes first U.S. company to reach $3 trillion market cap - CNBC,Apple becomes first U.S. company to reach $3 trillion market cap  CNBC,"Mon, 03 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDEvMDMvYXBwbGUtYmVjb21lcy1maXJzdC11cy1jb21wYW55LXRvLXJlYWNoLTMtdHJpbGxpb24tbWFya2V0LWNhcC5odG1s0gFmaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjIvMDEvMDMvYXBwbGUtYmVjb21lcy1maXJzdC11cy1jb21wYW55LXRvLXJlYWNoLTMtdHJpbGxpb24tbWFya2V0LWNhcC5odG1s?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",AAPL,
23,23,When Is Apple (AAPL) Launching 5G iPhone SE? Will Apple Drop iPhone SE Price? - Bloomberg,When Is Apple (AAPL) Launching 5G iPhone SE? Will Apple Drop iPhone SE Price?  Bloomberg,"Sun, 27 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvbmV3c2xldHRlcnMvMjAyMi0wMi0yNy93aGVuLWlzLWFwcGxlLWFhcGwtbGF1bmNoaW5nLTVnLWlwaG9uZS1zZS13aWxsLWFwcGxlLWRyb3AtaXBob25lLXNlLXByaWNlLWwwNWR3YWpr0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
24,24,Peek Performance: Live Blog For Apple Stock Investors - TheStreet,Peek Performance: Live Blog For Apple Stock Investors  TheStreet,"Tue, 08 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svcGVlay1wZXJmb3JtYW5jZS1saXZlLWJsb2ctZm9yLWFwcGxlLXN0b2NrLWludmVzdG9yc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
25,25,Will Apple (AAPL) Buy Peloton? Probably Not - Bloomberg,Will Apple (AAPL) Buy Peloton? Probably Not  Bloomberg,"Sun, 30 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIyLTAxLTMwL3dpbGwtYXBwbGUtYWFwbC1idXktcGVsb3Rvbi1wcm9iYWJseS1ub3Qta3oxZGtjbTfSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
26,26,Apple (AAPL) Boosts Retail Worker Pay - Bloomberg,Apple (AAPL) Boosts Retail Worker Pay  Bloomberg,"Fri, 11 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAyLTExL2FwcGxlLWJvb3N0cy1yZXRhaWwtd29ya2VyLXBheS10by1jb3BlLXdpdGgtdGlnaHRlci1sYWJvci1tYXJrZXTSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
27,27,Apple (NASDAQ:AAPL) Has A Rock Solid Balance Sheet - Nasdaq,Apple (NASDAQ:AAPL) Has A Rock Solid Balance Sheet  Nasdaq,"Sat, 01 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYXBwbGUtbmFzZGFxOmFhcGwtaGFzLWEtcm9jay1zb2xpZC1iYWxhbmNlLXNoZWV00gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",AAPL,
28,28,Apple and Meta Gave User Data to Hackers Who Used Forged Legal Requests - Bloomberg,Apple and Meta Gave User Data to Hackers Who Used Forged Legal Requests  Bloomberg,"Wed, 30 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAzLTMwL2FwcGxlLW1ldGEtZ2F2ZS11c2VyLWRhdGEtdG8taGFja2Vycy13aG8tZm9yZ2VkLWxlZ2FsLXJlcXVlc3Rz0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
29,29,Apple Stock: It Could Reach $5 Trillion By 2025 - TheStreet,Apple Stock: It Could Reach $5 Trillion By 2025  TheStreet,"Fri, 21 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2staXQtY291bGQtcmVhY2gtNS10cmlsbGlvbi1ieS0yMDI10gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
30,30,Apple Posts Highest-Ever Quarterly Earnings in Sign It Tamed Supply Crisis - Bloomberg,Apple Posts Highest-Ever Quarterly Earnings in Sign It Tamed Supply Crisis  Bloomberg,"Thu, 27 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAxLTI3L2FwcGxlLWJlYXRzLXNhbGVzLWVzdGltYXRlcy1pbi1zaWduLXRoYXQtaXQtdGFtZWQtc3VwcGx5LWNyaXNpc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
31,31,Apple (AAPL) Rumored to Launch New iPhone SE in Upcoming Event - Yahoo Finance,Apple (AAPL) Rumored to Launch New iPhone SE in Upcoming Event  Yahoo Finance,"Mon, 10 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXJ1bW9yZWQtbGF1bmNoLWlwaG9uZS0xNTIxMDMzNTAuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
32,32,Apple Stock: These Opportunities Could Drive AAPL Stock - Investor's Business Daily,Apple Stock: These Opportunities Could Drive AAPL Stock  Investor's Business Daily,"Fri, 25 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2FwcGxlLXN0b2NrLXRoZXNlLW9wcG9ydHVuaXRpZXMtY291bGQtZHJpdmUtYWFwbC1zdG9jay_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",AAPL,
33,33,Apple Stock: The Pitfalls Of Listening To The Experts - TheStreet,Apple Stock: The Pitfalls Of Listening To The Experts  TheStreet,"Thu, 10 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2stdGhlLXBpdGZhbGxzLW9mLWxpc3RlbmluZy10by10aGUtZXhwZXJ0c9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
34,34,Apple (AAPL) to Let iPhones Accept Credit Cards in Threat to Square - Bloomberg,Apple (AAPL) to Let iPhones Accept Credit Cards in Threat to Square  Bloomberg,"Thu, 27 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAxLTI3L2FwcGxlLXRvLWxldC1pcGhvbmVzLWFjY2VwdC1jcmVkaXQtY2FyZHMtd2l0aG91dC1leHRyYS1oYXJkd2FyZdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
35,35,"Apple (AAPL) M2 Pro, Max, Ultra Chip Plans; iMac, Mac Pro, MacBook Air Details - Bloomberg","Apple (AAPL) M2 Pro, Max, Ultra Chip Plans; iMac, Mac Pro, MacBook Air Details  Bloomberg","Sun, 13 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvbmV3c2xldHRlcnMvMjAyMi0wMy0xMy9hcHBsZS1hYXBsLW0yLXByby1tYXgtdWx0cmEtY2hpcC1wbGFucy1pbWFjLW1hYy1wcm8tbWFjYm9vay1haXItZGV0YWlscy1sMHBieDUzetIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
36,36,"Apple (AAPL) Peek Performance March 8 Event: 5G iPhone SE, iPad Air, Mac Updates - Bloomberg","Apple (AAPL) Peek Performance March 8 Event: 5G iPhone SE, iPad Air, Mac Updates  Bloomberg","Sun, 06 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvbmV3c2xldHRlcnMvMjAyMi0wMy0wNi9hcHBsZS1hYXBsLXBlZWstcGVyZm9ybWFuY2UtbWFyY2gtOC1ldmVudC01Zy1pcGhvbmUtc2UtaXBhZC1haXItbWFjLXVwZGF0ZXMtbDBmZHo5OHrSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
37,37,"What's Apple (AAPL) Releasing in 2022? iPhone 14, AirPods Pro 2, iMac Pro, iPads - Bloomberg","What's Apple (AAPL) Releasing in 2022? iPhone 14, AirPods Pro 2, iMac Pro, iPads  Bloomberg","Sun, 02 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvbmV3c2xldHRlcnMvMjAyMi0wMS0wMi93aGF0LXMtYXBwbGUtYWFwbC1yZWxlYXNpbmctaW4tMjAyMi1pcGhvbmUtMTQtYWlycG9kcy1wcm8tMi1pbWFjLXByby1pcGFkcy1reHhtY2VqNdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
38,38,Apple Becomes World's First $3 Trillion Company - Investopedia,Apple Becomes World's First $3 Trillion Company  Investopedia,"Mon, 03 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vYXBwbGUtYmVjb21lcy1maXJzdC0zLXRyaWxsaW9uLWRvbGxhci1jb21wYW55LTUyMTQ2NTDSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",AAPL,
39,39,"Apple (AAPL) Working on Subscription Service for iPhones, Hardware - Bloomberg - Bloomberg","Apple (AAPL) Working on Subscription Service for iPhones, Hardware - Bloomberg  Bloomberg","Thu, 24 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAzLTI0L2FwcGxlLWlzLXdvcmtpbmctb24tYS1oYXJkd2FyZS1zdWJzY3JpcHRpb24tc2VydmljZS1mb3ItaXBob25lc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
40,40,Apple Investors Defy Company and Vote for Civil-Rights Audits - Bloomberg,Apple Investors Defy Company and Vote for Civil-Rights Audits  Bloomberg,"Fri, 04 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAzLTA0L2FwcGxlLXNoYXJlaG9sZGVycy12b3RlLWZvci1jaXZpbC1yaWdodHMtYXVkaXRzLWRlZnlpbmctY29tcGFuedIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
